T rho P
23.1550191652138 7.94328234724282e-06 8.87983329879362e-16
23.1550191652138 1e-05 8.87983329879362e-16
23.1550191652138 1.25892541179417e-05 8.87983329879362e-16
23.1550191652138 1.58489319246111e-05 8.87983329879362e-16
23.1550191652138 1.99526231496888e-05 8.87983329879362e-16
23.1550191652138 2.51188643150958e-05 8.87983329879362e-16
23.1550191652138 3.16227766016838e-05 8.87983329879362e-16
23.1550191652138 3.98107170553497e-05 8.87983329879362e-16
23.1550191652138 5.01187233627272e-05 8.87983329879362e-16
23.1550191652138 6.30957344480193e-05 8.87983329879362e-16
23.1550191652138 7.94328234724282e-05 8.87983329879362e-16
23.1550191652138 0.0001 8.87983329879362e-16
23.1550191652138 0.000125892541179417 8.87983329879362e-16
23.1550191652138 0.000158489319246111 8.87983329879362e-16
23.1550191652138 0.000199526231496888 8.87983329879362e-16
23.1550191652138 0.000251188643150958 8.87983329879362e-16
23.1550191652138 0.000316227766016838 8.87983329879362e-16
23.1550191652138 0.000398107170553497 8.87983329879362e-16
23.1550191652138 0.000501187233627273 8.87983329879362e-16
23.1550191652138 0.000630957344480193 8.87983329879362e-16
23.1550191652138 0.000794328234724281 8.87983329879362e-16
23.1550191652138 0.001 8.87983329879362e-16
23.1550191652138 0.00125892541179417 8.87983329879362e-16
23.1550191652138 0.00158489319246111 8.87983329879362e-16
23.1550191652138 0.00199526231496888 8.87983329879362e-16
23.1550191652138 0.00251188643150958 8.87983329879362e-16
23.1550191652138 0.00316227766016838 8.87983329879362e-16
23.1550191652138 0.00398107170553497 8.87983329879362e-16
23.1550191652138 0.00501187233627272 8.87983329879362e-16
23.1550191652138 0.00630957344480193 8.87983329879362e-16
23.1550191652138 0.00794328234724281 8.87983329879362e-16
23.1550191652138 0.01 8.87983329879362e-16
23.1550191652138 0.0125892541179417 8.87983329879362e-16
23.1550191652138 0.0158489319246111 8.87983329879362e-16
23.1550191652138 0.0199526231496888 8.87983329879362e-16
23.1550191652138 0.0251188643150958 8.87983329879362e-16
23.1550191652138 0.0316227766016838 8.87983329879362e-16
23.1550191652138 0.0398107170553497 8.87983329879362e-16
23.1550191652138 0.0501187233627272 8.87983329879362e-16
23.1550191652138 0.0630957344480193 8.87983329879362e-16
23.1550191652138 0.0794328234724281 8.87983329879362e-16
23.1550191652138 0.1 8.87983329879362e-16
23.1550191652138 0.125892541179417 8.87983329879362e-16
23.1550191652138 0.158489319246111 8.87983329879362e-16
23.1550191652138 0.199526231496888 8.87983329879362e-16
23.1550191652138 0.251188643150958 8.87983329879362e-16
23.1550191652138 0.316227766016838 8.87983329879362e-16
23.1550191652138 0.398107170553497 8.87983329879362e-16
23.1550191652138 0.501187233627272 8.87983329879362e-16
23.1550191652138 0.630957344480193 8.87983329879362e-16
23.1550191652138 0.794328234724281 8.87983329879362e-16
23.1550191652138 1 8.87983329879362e-16
23.1550191652138 1.25892541179417 8.87983329879362e-16
23.1550191652138 1.58489319246111 8.87983329879362e-16
23.1550191652138 1.99526231496888 8.87983329879362e-16
23.1550191652138 2.51188643150958 8.87983329879362e-16
23.1550191652138 3.16227766016838 15.5136121911163
23.1550191652138 3.98107170553497 61.0245803326177
23.1550191652138 5.01187233627272 160.695022876678
23.1550191652138 6.30957344480193 361.76193898474
23.1550191652138 7.94328234724282 745.558924217687
23.1550191652138 10 1449.11217911614
23.1550191652138 12.5892541179417 2699.22838247733
23.1550191652138 15.8489319246111 4865.89802679294
23.1550191652138 19.9526231496888 8545.38067495265
23.1550191652138 25.1188643150958 14688.7227481707
23.1550191652138 31.6227766016838 24799.5542785733
23.1550191652138 39.8107170553497 41237.2181135707
23.1550191652138 50.1187233627272 67679.3253763546
23.1550191652138 63.0957344480193 109825.199072785
23.1550191652138 79.4328234724281 176462.365240421
23.1550191652138 100 281078.402561004
29.1504420376687 2.51188643150958e-13 1.13704683174522e-15
29.1504420376687 3.16227766016838e-13 1.13704683174522e-15
29.1504420376687 3.98107170553497e-13 1.13704683174522e-15
29.1504420376687 5.01187233627271e-13 1.13704683174522e-15
29.1504420376687 6.30957344480194e-13 1.13704683174522e-15
29.1504420376687 7.94328234724282e-13 1.13704683174522e-15
29.1504420376687 1e-12 1.13704683174522e-15
29.1504420376687 1.25892541179417e-12 1.13704683174522e-15
29.1504420376687 1.58489319246111e-12 1.13704683174522e-15
29.1504420376687 1.99526231496888e-12 1.13704683174522e-15
29.1504420376687 2.51188643150958e-12 1.13704683174522e-15
29.1504420376687 3.16227766016838e-12 1.13704683174522e-15
29.1504420376687 3.98107170553497e-12 1.13704683174522e-15
29.1504420376687 5.01187233627271e-12 1.13704683174522e-15
29.1504420376687 6.30957344480194e-12 1.13704683174522e-15
29.1504420376687 7.94328234724282e-12 1.13704683174522e-15
29.1504420376687 1e-11 1.13704683174522e-15
29.1504420376687 1.25892541179417e-11 1.13704683174522e-15
29.1504420376687 1.58489319246111e-11 1.13704683174522e-15
29.1504420376687 1.99526231496888e-11 1.13704683174522e-15
29.1504420376687 2.51188643150958e-11 1.13704683174522e-15
29.1504420376687 3.16227766016838e-11 1.13704683174522e-15
29.1504420376687 3.98107170553497e-11 1.13704683174522e-15
29.1504420376687 5.01187233627271e-11 1.13704683174522e-15
29.1504420376687 6.30957344480194e-11 1.13704683174522e-15
29.1504420376687 7.94328234724282e-11 1.13704683174522e-15
29.1504420376687 1e-10 1.13704683174522e-15
29.1504420376687 1.25892541179417e-10 1.13704683174522e-15
29.1504420376687 1.58489319246111e-10 1.13704683174522e-15
29.1504420376687 1.99526231496888e-10 1.13704683174522e-15
29.1504420376687 2.51188643150958e-10 1.13704683174522e-15
29.1504420376687 3.16227766016838e-10 1.13704683174522e-15
29.1504420376687 3.98107170553497e-10 1.13704683174522e-15
29.1504420376687 5.01187233627271e-10 1.13704683174522e-15
29.1504420376687 6.30957344480194e-10 1.13704683174522e-15
29.1504420376687 7.94328234724282e-10 1.13704683174522e-15
29.1504420376687 1e-09 1.13704683174522e-15
29.1504420376687 1.25892541179417e-09 1.13704683174522e-15
29.1504420376687 1.58489319246111e-09 1.13704683174522e-15
29.1504420376687 1.99526231496888e-09 1.13704683174522e-15
29.1504420376687 2.51188643150958e-09 1.13704683174522e-15
29.1504420376687 3.16227766016838e-09 1.13704683174522e-15
29.1504420376687 3.98107170553497e-09 1.13704683174522e-15
29.1504420376687 5.01187233627271e-09 1.13704683174522e-15
29.1504420376687 6.30957344480194e-09 1.13704683174522e-15
29.1504420376687 7.94328234724282e-09 1.13704683174522e-15
29.1504420376687 1e-08 1.13704683174522e-15
29.1504420376687 1.25892541179417e-08 1.13704683174522e-15
29.1504420376687 1.58489319246111e-08 1.13704683174522e-15
29.1504420376687 1.99526231496888e-08 1.13704683174522e-15
29.1504420376687 2.51188643150958e-08 1.13704683174522e-15
29.1504420376687 3.16227766016838e-08 1.13704683174522e-15
29.1504420376687 3.98107170553497e-08 1.13704683174522e-15
29.1504420376687 5.01187233627272e-08 1.13704683174522e-15
29.1504420376687 6.30957344480193e-08 1.13704683174522e-15
29.1504420376687 7.94328234724282e-08 1.13704683174522e-15
29.1504420376687 1e-07 1.13704683174522e-15
29.1504420376687 1.25892541179417e-07 1.13704683174522e-15
29.1504420376687 1.58489319246111e-07 1.13704683174522e-15
29.1504420376687 1.99526231496888e-07 1.13704683174522e-15
29.1504420376687 2.51188643150958e-07 1.13704683174522e-15
29.1504420376687 3.16227766016838e-07 1.13704683174522e-15
29.1504420376687 3.98107170553497e-07 1.13704683174522e-15
29.1504420376687 5.01187233627272e-07 1.13704683174522e-15
29.1504420376687 6.30957344480193e-07 1.13704683174522e-15
29.1504420376687 7.94328234724282e-07 1.13704683174522e-15
29.1504420376687 1e-06 1.13704683174522e-15
29.1504420376687 1.25892541179417e-06 1.13704683174522e-15
29.1504420376687 1.58489319246111e-06 1.13704683174522e-15
29.1504420376687 1.99526231496888e-06 1.13704683174522e-15
29.1504420376687 2.51188643150958e-06 1.13704683174522e-15
29.1504420376687 3.16227766016838e-06 1.13704683174522e-15
29.1504420376687 3.98107170553497e-06 1.13704683174522e-15
29.1504420376687 5.01187233627272e-06 1.13704683174522e-15
29.1504420376687 6.30957344480193e-06 1.13704683174522e-15
29.1504420376687 7.94328234724282e-06 1.13704683174522e-15
29.1504420376687 1e-05 1.13704683174522e-15
29.1504420376687 1.25892541179417e-05 1.13704683174522e-15
29.1504420376687 1.58489319246111e-05 1.13704683174522e-15
29.1504420376687 1.99526231496888e-05 1.13704683174522e-15
29.1504420376687 2.51188643150958e-05 1.13704683174522e-15
29.1504420376687 3.16227766016838e-05 1.13704683174522e-15
29.1504420376687 3.98107170553497e-05 1.13704683174522e-15
29.1504420376687 5.01187233627272e-05 1.13704683174522e-15
29.1504420376687 6.30957344480193e-05 1.13704683174522e-15
29.1504420376687 7.94328234724282e-05 1.13704683174522e-15
29.1504420376687 0.0001 1.13704683174522e-15
29.1504420376687 0.000125892541179417 1.13704683174522e-15
29.1504420376687 0.000158489319246111 1.13704683174522e-15
29.1504420376687 0.000199526231496888 1.13704683174522e-15
29.1504420376687 0.000251188643150958 1.13704683174522e-15
29.1504420376687 0.000316227766016838 1.13704683174522e-15
29.1504420376687 0.000398107170553497 1.13704683174522e-15
29.1504420376687 0.000501187233627273 1.13704683174522e-15
29.1504420376687 0.000630957344480193 1.13704683174522e-15
29.1504420376687 0.000794328234724281 1.13704683174522e-15
29.1504420376687 0.001 1.13704683174522e-15
29.1504420376687 0.00125892541179417 1.13704683174522e-15
29.1504420376687 0.00158489319246111 1.13704683174522e-15
29.1504420376687 0.00199526231496888 1.13704683174522e-15
29.1504420376687 0.00251188643150958 1.13704683174522e-15
29.1504420376687 0.00316227766016838 1.13704683174522e-15
29.1504420376687 0.00398107170553497 1.13704683174522e-15
29.1504420376687 0.00501187233627272 1.13704683174522e-15
29.1504420376687 0.00630957344480193 1.13704683174522e-15
29.1504420376687 0.00794328234724281 1.13704683174522e-15
29.1504420376687 0.01 1.13704683174522e-15
29.1504420376687 0.0125892541179417 1.13704683174522e-15
29.1504420376687 0.0158489319246111 1.13704683174522e-15
29.1504420376687 0.0199526231496888 1.13704683174522e-15
29.1504420376687 0.0251188643150958 1.13704683174522e-15
29.1504420376687 0.0316227766016838 1.13704683174522e-15
29.1504420376687 0.0398107170553497 1.13704683174522e-15
29.1504420376687 0.0501187233627272 1.13704683174522e-15
29.1504420376687 0.0630957344480193 1.13704683174522e-15
29.1504420376687 0.0794328234724281 1.13704683174522e-15
29.1504420376687 0.1 1.13704683174522e-15
29.1504420376687 0.125892541179417 1.13704683174522e-15
29.1504420376687 0.158489319246111 1.13704683174522e-15
29.1504420376687 0.199526231496888 1.13704683174522e-15
29.1504420376687 0.251188643150958 1.13704683174522e-15
29.1504420376687 0.316227766016838 1.13704683174522e-15
29.1504420376687 0.398107170553497 1.13704683174522e-15
29.1504420376687 0.501187233627272 1.13704683174522e-15
29.1504420376687 0.630957344480193 1.13704683174522e-15
29.1504420376687 0.794328234724281 1.13704683174522e-15
29.1504420376687 1 1.13704683174522e-15
29.1504420376687 1.25892541179417 1.13704683174522e-15
29.1504420376687 1.58489319246111 1.13704683174522e-15
29.1504420376687 1.99526231496888 1.13704683174522e-15
29.1504420376687 2.51188643150958 1.13704683174522e-15
29.1504420376687 3.16227766016838 15.5136662602324
29.1504420376687 3.98107170553497 61.0245998859473
29.1504420376687 5.01187233627272 160.695031398256
29.1504420376687 6.30957344480193 361.761943951322
29.1504420376687 7.94328234724282 745.558927098186
29.1504420376687 10 1449.11218085566
29.1504420376687 12.5892541179417 2699.22838356496
29.1504420376687 15.8489319246111 4865.89802749337
29.1504420376687 19.9526231496888 8545.38067541504
29.1504420376687 25.1188643150958 14688.7227484824
29.1504420376687 31.6227766016838 24799.554278787
29.1504420376687 39.8107170553497 41237.2181137192
29.1504420376687 50.1187233627272 67679.3253764589
29.1504420376687 63.0957344480193 109825.199072859
29.1504420376687 79.4328234724281 176462.365240475
29.1504420376687 100 281078.402561042
36.698232246254 2.51188643150958e-13 1.45992677134866e-15
36.698232246254 3.16227766016838e-13 1.45992677134866e-15
36.698232246254 3.98107170553497e-13 1.45992677134866e-15
36.698232246254 5.01187233627271e-13 1.45992677134866e-15
36.698232246254 6.30957344480194e-13 1.45992677134866e-15
36.698232246254 7.94328234724282e-13 1.45992677134866e-15
36.698232246254 1e-12 1.45992677134866e-15
36.698232246254 1.25892541179417e-12 1.45992677134866e-15
36.698232246254 1.58489319246111e-12 1.45992677134866e-15
36.698232246254 1.99526231496888e-12 1.45992677134866e-15
36.698232246254 2.51188643150958e-12 1.45992677134866e-15
36.698232246254 3.16227766016838e-12 1.45992677134866e-15
36.698232246254 3.98107170553497e-12 1.45992677134866e-15
36.698232246254 5.01187233627271e-12 1.45992677134866e-15
36.698232246254 6.30957344480194e-12 1.45992677134866e-15
36.698232246254 7.94328234724282e-12 1.45992677134866e-15
36.698232246254 1e-11 1.45992677134866e-15
36.698232246254 1.25892541179417e-11 1.45992677134866e-15
36.698232246254 1.58489319246111e-11 1.45992677134866e-15
36.698232246254 1.99526231496888e-11 1.45992677134866e-15
36.698232246254 2.51188643150958e-11 1.45992677134866e-15
36.698232246254 3.16227766016838e-11 1.45992677134866e-15
36.698232246254 3.98107170553497e-11 1.45992677134866e-15
36.698232246254 5.01187233627271e-11 1.45992677134866e-15
36.698232246254 6.30957344480194e-11 1.45992677134866e-15
36.698232246254 7.94328234724282e-11 1.45992677134866e-15
36.698232246254 1e-10 1.45992677134866e-15
36.698232246254 1.25892541179417e-10 1.45992677134866e-15
36.698232246254 1.58489319246111e-10 1.45992677134866e-15
36.698232246254 1.99526231496888e-10 1.45992677134866e-15
36.698232246254 2.51188643150958e-10 1.45992677134866e-15
36.698232246254 3.16227766016838e-10 1.45992677134866e-15
36.698232246254 3.98107170553497e-10 1.45992677134866e-15
36.698232246254 5.01187233627271e-10 1.45992677134866e-15
36.698232246254 6.30957344480194e-10 1.45992677134866e-15
36.698232246254 7.94328234724282e-10 1.45992677134866e-15
36.698232246254 1e-09 1.45992677134866e-15
36.698232246254 1.25892541179417e-09 1.45992677134866e-15
36.698232246254 1.58489319246111e-09 1.45992677134866e-15
36.698232246254 1.99526231496888e-09 1.45992677134866e-15
36.698232246254 2.51188643150958e-09 1.45992677134866e-15
36.698232246254 3.16227766016838e-09 1.45992677134866e-15
36.698232246254 3.98107170553497e-09 1.45992677134866e-15
36.698232246254 5.01187233627271e-09 1.45992677134866e-15
36.698232246254 6.30957344480194e-09 1.45992677134866e-15
36.698232246254 7.94328234724282e-09 1.45992677134866e-15
36.698232246254 1e-08 1.45992677134866e-15
36.698232246254 1.25892541179417e-08 1.45992677134866e-15
36.698232246254 1.58489319246111e-08 1.45992677134866e-15
36.698232246254 1.99526231496888e-08 1.45992677134866e-15
36.698232246254 2.51188643150958e-08 1.45992677134866e-15
36.698232246254 3.16227766016838e-08 1.45992677134866e-15
36.698232246254 3.98107170553497e-08 1.45992677134866e-15
36.698232246254 5.01187233627272e-08 1.45992677134866e-15
36.698232246254 6.30957344480193e-08 1.45992677134866e-15
36.698232246254 7.94328234724282e-08 1.45992677134866e-15
36.698232246254 1e-07 1.45992677134866e-15
36.698232246254 1.25892541179417e-07 1.45992677134866e-15
36.698232246254 1.58489319246111e-07 1.45992677134866e-15
36.698232246254 1.99526231496888e-07 1.45992677134866e-15
36.698232246254 2.51188643150958e-07 1.45992677134866e-15
36.698232246254 3.16227766016838e-07 1.45992677134866e-15
36.698232246254 3.98107170553497e-07 1.45992677134866e-15
36.698232246254 5.01187233627272e-07 1.45992677134866e-15
36.698232246254 6.30957344480193e-07 1.45992677134866e-15
36.698232246254 7.94328234724282e-07 1.45992677134866e-15
36.698232246254 1e-06 1.45992677134866e-15
36.698232246254 1.25892541179417e-06 1.45992677134866e-15
36.698232246254 1.58489319246111e-06 1.45992677134866e-15
36.698232246254 1.99526231496888e-06 1.45992677134866e-15
36.698232246254 2.51188643150958e-06 1.45992677134866e-15
36.698232246254 3.16227766016838e-06 1.45992677134866e-15
36.698232246254 3.98107170553497e-06 1.45992677134866e-15
36.698232246254 5.01187233627272e-06 1.45992677134866e-15
36.698232246254 6.30957344480193e-06 1.45992677134866e-15
36.698232246254 7.94328234724282e-06 1.45992677134866e-15
36.698232246254 1e-05 1.45992677134866e-15
36.698232246254 1.25892541179417e-05 1.45992677134866e-15
36.698232246254 1.58489319246111e-05 1.45992677134866e-15
